4.85	-0.53058
4.86	-0.522937
4.87	-0.515253
4.88	-0.507531
4.89	-0.499771
4.9	-0.491974
4.91	-0.48414
4.92	-0.476271
4.93	-0.468367
4.94	-0.46043
4.95	-0.452459
4.96	-0.444456
4.97	-0.436422
4.98	-0.428358
4.99	-0.420264
5	-0.412141
5.01	-0.40399
5.02	-0.395812
5.03	-0.387607
5.04	-0.379378
5.05	-0.371123
5.06	-0.362845
5.07	-0.354544
5.08	-0.346221
5.09	-0.337877
5.1	-0.329512
5.11	-0.321128
5.12	-0.312726
5.13	-0.304305
5.14	-0.295867
5.15	-0.287414
5.16	-0.278945
5.17	-0.270462
5.18	-0.261965
5.19	-0.253455
5.2	-0.244934
5.21	-0.236401
5.22	-0.227859
5.23	-0.219307
5.24	-0.210746
5.25	-0.202178
5.26	-0.193604
5.27	-0.185023
5.28	-0.176437
5.29	-0.167847
5.3	-0.159253
5.31	-0.150657
5.32	-0.142059
5.33	-0.13346
5.34	-0.124862
5.35	-0.116263
5.36	-0.107667
5.37	-0.0990728
5.38	-0.090482
5.39	-0.0818953
5.4	-0.0733134
5.41	-0.0647373
5.42	-0.0561678
5.43	-0.0476056
5.44	-0.0390516
5.45	-0.0305067
5.46	-0.0219715
5.47	-0.013447
5.48	-0.00493396
5.49	0.00356686
5.5	0.0120546
5.51	0.0205285
5.52	0.0289878
5.53	0.0374316
5.54	0.0458592
5.55	0.0542697
5.56	0.0626624
5.57	0.0710365
5.58	0.0793913
5.59	0.0877258
5.6	0.0960394
5.61	0.104331
5.62	0.112601
5.63	0.120847
5.64	0.129069
5.65	0.137267
5.66	0.145438
5.67	0.153584
5.68	0.161703
5.69	0.169794
5.7	0.177856
5.71	0.185889
5.72	0.193892
5.73	0.201865
5.74	0.209806
5.75	0.217714
5.76	0.225591
5.77	0.233433
5.78	0.241241
5.79	0.249014
5.8	0.256752
5.81	0.264453
5.82	0.272117
5.83	0.279744
5.84	0.287331
5.85	0.29488
5.86	0.302389
5.87	0.309858
5.88	0.317286
5.89	0.324671
5.9	0.332015
5.91	0.339315
5.92	0.346572
5.93	0.353784
5.94	0.360951
5.95	0.368073
5.96	0.375149
5.97	0.382177
5.98	0.389159
5.99	0.396092
6	0.402977
6.01	0.409812
6.02	0.416598
6.03	0.423333
6.04	0.430017
6.05	0.43665
6.06	0.443231
6.07	0.449759
6.08	0.456234
6.09	0.462655
6.1	0.469021
6.11	0.475333
6.12	0.48159
6.13	0.48779
6.14	0.493935
6.15	0.500022
6.16	0.506052
6.17	0.512024
6.18	0.517937
6.19	0.523792
6.2	0.529587
6.21	0.535322
6.22	0.540997
6.23	0.546612
6.24	0.552165
6.25	0.557656
6.26	0.563085
6.27	0.568452
6.28	0.573756
6.29	0.578996
6.3	0.584172
6.31	0.589285
6.32	0.594332
6.33	0.599315
6.34	0.604232
6.35	0.609083
6.36	0.613868
6.37	0.618587
6.38	0.623239
6.39	0.627823
6.4	0.63234
6.41	0.636789
6.42	0.641169
6.43	0.645482
6.44	0.649725
6.45	0.653898
6.46	0.658003
6.47	0.662037
6.48	0.666002
6.49	0.669896
6.5	0.673719
6.51	0.677471
6.52	0.681152
6.53	0.684762
6.54	0.6883
6.55	0.691766
6.56	0.695159
6.57	0.698481
6.58	0.701729
6.59	0.704905
6.6	0.708008
6.61	0.711037
6.62	0.713993
6.63	0.716876
6.64	0.719684
6.65	0.722419
6.66	0.725079
6.67	0.727665
6.68	0.730177
6.69	0.732614
6.7	0.734977
6.71	0.737264
6.72	0.739477
6.73	0.741614
6.74	0.743677
6.75	0.745664
6.76	0.747576
6.77	0.749412
6.78	0.751173
6.79	0.752858
6.8	0.754468
6.81	0.756002
6.82	0.75746
6.83	0.758842
6.84	0.760149
6.85	0.76138
6.86	0.762535
6.87	0.763614
6.88	0.764617
6.89	0.765545
6.9	0.766397
6.91	0.767173
6.92	0.767873
6.93	0.768497
6.94	0.769046
6.95	0.769519
6.96	0.769916
6.97	0.770238
6.98	0.770485
6.99	0.770656
7	0.770752
7.01	0.770772
7.02	0.770718
7.03	0.770589
7.04	0.770384
7.05	0.770105
7.06	0.769752
7.07	0.769324
7.08	0.768821
7.09	0.768244
7.1	0.767594
7.11	0.766869
7.12	0.766071
7.13	0.765199
7.14	0.764254
7.15	0.763235
7.16	0.762144
7.17	0.76098
7.18	0.759743
7.19	0.758434
7.2	0.757053
7.21	0.7556
7.22	0.754076
7.23	0.75248
7.24	0.750812
7.25	0.749074
7.26	0.747266
7.27	0.745387
7.28	0.743437
7.29	0.741418
7.3	0.73933
7.31	0.737172
7.32	0.734946
7.33	0.73265
7.34	0.730287
7.35	0.727855
7.36	0.725356
7.37	0.72279
7.38	0.720156
7.39	0.717456
7.4	0.71469
7.41	0.711857
7.42	0.708959
7.43	0.705996
7.44	0.702968
7.45	0.699876
7.46	0.696719
7.47	0.693499
7.48	0.690215
7.49	0.686869
7.5	0.68346
7.51	0.679989
7.52	0.676457
7.53	0.672863
7.54	0.669208
7.55	0.665493
7.56	0.661718
7.57	0.657884
7.58	0.65399
7.59	0.650038
7.6	0.646028
7.61	0.641961
7.62	0.637836
7.63	0.633654
7.64	0.629416
7.65	0.625122
7.66	0.620773
7.67	0.61637
7.68	0.611912
7.69	0.6074
7.7	0.602835
7.71	0.598218
7.72	0.593548
7.73	0.588826
7.74	0.584053
7.75	0.57923
7.76	0.574356
7.77	0.569433
7.78	0.564461
7.79	0.559441
7.8	0.554372
7.81	0.549256
7.82	0.544093
7.83	0.538884
7.84	0.533629
7.85	0.52833
7.86	0.522985
7.87	0.517597
7.88	0.512165
7.89	0.50669
7.9	0.501174
7.91	0.495615
7.92	0.490016
7.93	0.484376
7.94	0.478696
7.95	0.472977
7.96	0.467219
7.97	0.461423
7.98	0.45559
7.99	0.44972
8	0.443814
8.01	0.437873
8.02	0.431896
8.03	0.425885
8.04	0.419841
8.05	0.413763
8.06	0.407653
8.07	0.401511
8.08	0.395338
8.09	0.389135
8.1	0.382901
8.11	0.376639
8.12	0.370348
8.13	0.364029
8.14	0.357682
8.15	0.351309
8.16	0.344911
8.17	0.338486
8.18	0.332038
8.19	0.325565
8.2	0.319069
8.21	0.31255
8.22	0.306009
8.23	0.299447
8.24	0.292864
8.25	0.286261
8.26	0.279639
8.27	0.272999
8.28	0.26634
8.29	0.259664
8.3	0.252971
8.31	0.246262
8.32	0.239538
8.33	0.2328
8.34	0.226047
8.35	0.219281
8.36	0.212503
8.37	0.205713
8.38	0.198911
8.39	0.192099
8.4	0.185277
8.41	0.178446
8.42	0.171606
8.43	0.164758
8.44	0.157904
8.45	0.151042
8.46	0.144175
8.47	0.137303
8.48	0.130427
8.49	0.123546
8.5	0.116663
8.51	0.109777
8.52	0.102889
8.53	0.0960007
8.54	0.0891116
8.55	0.0822228
8.56	0.075335
8.57	0.0684488
8.58	0.0615648
8.59	0.0546839
8.6	0.0478066
8.61	0.0409336
8.62	0.0340656
8.63	0.0272032
8.64	0.0203471
8.65	0.013498
8.66	0.00665652
8.67	-0.000176662
8.68	-0.00700089
8.69	-0.0138155
8.7	-0.0206199
8.71	-0.0274133
8.72	-0.0341952
8.73	-0.0409648
8.74	-0.0477216
8.75	-0.0544649
8.76	-0.061194
8.77	-0.0679083
8.78	-0.0746071
8.79	-0.0812899
8.8	-0.0879559
8.81	-0.0946047
8.82	-0.101235
8.83	-0.107847
8.84	-0.11444
8.85	-0.121013
8.86	-0.127566
8.87	-0.134097
8.88	-0.140607
8.89	-0.147095
8.9	-0.153559
8.91	-0.16
8.92	-0.166417
8.93	-0.172809
8.94	-0.179175
8.95	-0.185516
8.96	-0.19183
8.97	-0.198117
8.98	-0.204377
8.99	-0.210608
9	-0.21681
9.01	-0.222983
9.02	-0.229126
9.03	-0.235238
9.04	-0.241319
9.05	-0.247368
9.06	-0.253385
9.07	-0.25937
9.08	-0.26532
9.09	-0.271237
9.1	-0.27712
9.11	-0.282967
9.12	-0.288779
9.13	-0.294555
9.14	-0.300295
9.15	-0.305997
9.16	-0.311662
9.17	-0.317288
9.18	-0.322876
9.19	-0.328425
9.2	-0.333934
9.21	-0.339403
9.22	-0.344831
9.23	-0.350218
9.24	-0.355564
9.25	-0.360867
9.26	-0.366128
9.27	-0.371346
9.28	-0.376521
9.29	-0.381651
9.3	-0.386737
9.31	-0.391778
9.32	-0.396774
9.33	-0.401725
9.34	-0.406629
9.35	-0.411486
9.36	-0.416296
9.37	-0.421059
9.38	-0.425774
9.39	-0.430441
9.4	-0.435059
9.41	-0.439628
9.42	-0.444148
9.43	-0.448618
9.44	-0.453037
9.45	-0.457406
9.46	-0.461724
9.47	-0.46599
9.48	-0.470205
9.49	-0.474368
9.5	-0.478478
9.51	-0.482536
9.52	-0.48654
9.53	-0.490491
9.54	-0.494388
9.55	-0.498231
9.56	-0.50202
9.57	-0.505753
9.58	-0.509432
9.59	-0.513056
9.6	-0.516623
9.61	-0.520135
9.62	-0.523591
9.63	-0.52699
9.64	-0.530332
9.65	-0.533618
9.66	-0.536846
9.67	-0.540016
9.68	-0.543129
9.69	-0.546184
9.7	-0.54918
9.71	-0.552118
9.72	-0.554997
9.73	-0.557817
9.74	-0.560578
9.75	-0.56328
9.76	-0.565922
9.77	-0.568504
9.78	-0.571026
9.79	-0.573488
9.8	-0.57589
9.81	-0.578231
9.82	-0.580512
9.83	-0.582732
9.84	-0.584891
9.85	-0.586988
9.86	-0.589025
9.87	-0.591
9.88	-0.592913
9.89	-0.594765
9.9	-0.596555
9.91	-0.598284
9.92	-0.59995
9.93	-0.601554
9.94	-0.603096
9.95	-0.604576
9.96	-0.605993
9.97	-0.607348
9.98	-0.608641
9.99	-0.609871
10	-0.611038
